"title","url","stars","name","reviewUrl","text"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","Jeroen De Wachter","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21neFVEWmtkazlIY21wcU0xTmFVVlJXV0VKak1GRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOmgxUDZkdk9HcmpqM1NaUVRWWEJjMFE%7C0ckxTyteeCj%7C?hl=vi","Worst airport in the world, and I've visited quite a few. If you come as a tourist, better fly in to Ha Noi. If you come for business, ask your company to arrange a fast track pass. Let's hope lessons are learned for the new international airport in Long Khanh which should replace this one."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","Bình Huy","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkVFl6SnNkbk5QZUhOU1JVWktTVTlhWkVseE0xRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOkdTYzJsdnNPeHNSRUZKSU9aZElxM1E%7C0ckuYoRl0bl%7C?hl=vi","Nên coi lại thái độ và việc ăn chặn của hải quan nơi đây ạ"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","5","Quý Anh Huỳnh","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xJMVRXUTVaa3Q1YlMxbVZHTjFlRk5WT0ZsUmJuYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOlI1TWQ5Zkt5bS1mVGN1eFNVOFlRbnc%7C0cktLUdbNZU%7C?hl=vi","Lần đầy nhập cảnh bằng passport Viet Nam và dùng auto gate. được nhân viên hướng dẫn cụ thể."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","3","Jussi Harmokivi","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT205Rk9EZzVZMjQyVEVKd2RuRkVXVUZPYUZKdFJXYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOm9FODg5Y242TEJwdnFEWUFOaFJtRWc%7C0ckrf_vQ760%7C?hl=vi","For some reason all the prices in shops are in usd and several times higher than normal. Too much of a hassle, didn't buy anything. The toilets  werent great either."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","蕭郡佑","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2taU1dXbDVOWEUwTnpaVFNHUldUbU5SUVROSWRYYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOkZSWWl5NXE0NzZTSGRWTmNRQTNIdXc%7C0ckqlkRUt4n%7C?hl=vi","整個管制區內沒有一台飲水機可以用……………….."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","3","Anh Hoàng Tuấn","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2sxQ01XOHRhVkZXYzNKdGRYbzBZVzFsV1ZCTlgwRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOk1CMW8taVFWc3JtdXo0YW1lWVBNX0E%7C0ckqQIp6C1B%7C?hl=vi","Nhà Ga này chỉ có Vietjet. Muốn bay các hãng khác phải ra T3. Mình vì sợ muốn chuyến nên phải đi xe ôm ra . Chặt chém khách 3km - 100k . Cạchhhh"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","Stéphane Archer","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kelIzaE1XSGcwUjFveVF6ZE5URkJRTTJObk5uYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOmdzR3hMWHg0R1oyQzdNTFBQM2NnNnc%7C0ckpIkfQGZp%7C?hl=vi","When transferring from an international flight to another, I experienced the slowest and most poorly equipped security check. They require you to print your boarding pass in order to pass, then check each passenger one by one in the slowest way possible. You cannot properly empty your pockets since they do not provide boxes for the scanner, so your phone goes straight from the scanner to the floor while they pat you down and find the watch you forgot to remove.

What a terrible experience, and what a way to make Vietnam feel like an authoritarian and undeveloped country, especially when you are only transferring between flights. Short transfers are extremely difficult here just because of this process. It feels like an insult to human intelligence.

Suggestions for improvement:
- Provide trays or boxes for personal belongings at security.
- Allow mobile boarding passes instead of forcing printed copies.
- Streamline passenger checks to reduce unnecessary delays."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","Bình Huy","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4eVEwODNhSFJIWWpSNVVFVnFOaTE0TVRSbE4zYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOkxyQ083aHRHYjR5UEVqNi14MTRlN3c%7C0ckkDk7n13X%7C?hl=vi","Hải quan tệ, thâm, ăn chặn 🥹"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","5","Khuram Bashir","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tKMVFqZFVXazl6YW01a2JYaFBlbGxrZUdVMFVrRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOkJ1QjdUWk9zam5kbXhPellkeGU0UkE%7C0ckj5hY3V28%7C?hl=vi",
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","Bảo Hiếu","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21WdU5GbzJRVVoyVDBWSlJTMHphVmcwTFdrNWJrRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOmVuNFo2QUZ2T0VJRS0zaVg0LWk5bkE%7C0ckisAsE4V6%7C?hl=vi","Có cổng autogate nhưng lại không cho chính công dân Việt Nam sử dụng xuất cảnh, yêu cầu phiền hà. Các cán bộ hỗ trợ rất hời hợt, hầu như không thèm lắng nghe hết lời của người dân."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","3","Quoc Tran","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kS2R6UlNiMlJ4TFZKUlVsQkhObkEwT1c5d2JGRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOndKdzRSb2RxLVJRUlBHNnA0OW9wbFE%7C0ckhRxZI7eY%7C?hl=vi","Các sân bay lớn quốc tế có trụ nước miễn phí cho các hành khách sử dụng...Riêng sân bay này...đã cắt hết bằng dán bảng thiết bị bảo trì tại cổng 15 và các cổng khác ( hỏi cô nhân biên lao công bảo khỏi tìm trụ nước nhé ).
Giá nước bán 2usd/ chai."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","2","Christoph Hollenstein","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGc1lWZHFTMmhZTVZwTFJVWk5lVGRmTW1STU9GRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOkFsYVdqS2hYMVpLRUZNeTdfMmRMOFE%7C0ckfaNXBaj1%7C?hl=vi","Wait - wait - wait

What an unorganised airport"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","5","Dương Duy Khương","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21oeGJTMVFTM0JtWTNnM1kyZE9TRVptVW5sdk9YYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOmhxbS1QS3BmY3g3Y2dOSEZmUnlvOXc%7C0ckeHbT2iux%7C?hl=vi","Sảnh T3 quá oke. Nhanh gọn"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","2","Mike Chang","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tsRGFGTk9iV2h0YzNOUVdYbE1ZME5xUXpsbWNVRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOklDaFNObWhtc3NQWXlMY0NqQzlmcUE%7C0ckdf7D0R65%7C?hl=vi","I always came to hcm....but this year 2025 was the worst....with fast pass also need to wait around 20 min....those without fast pass wondering how long it would take....this is Tuesday 4pm"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","5","Nguyễn Xuân Hoàng (CTXH 2023)","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNpODR6dWxBRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgICi84zulAE%7C0ckbobauYDo%7C?hl=vi","Ok"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","C M","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pCaVEwcGlhSFJyYW1GMlVYaFRUMmhuYzB0cmVGRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOjBiQ0piaHRramF2UXhTT2hnc0treFE%7C0cka8t8XVsl%7C?hl=vi","The staff at check-in counter didn’t deal with tourist with a nice manner. The airport was chaotic with crowded and noise no future forward improving still the same as before."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","三星","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2sxWVMwSnhZbmRLU0hwNk1IVnFSSEoxT1ZwaE0xRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOk1YS0JxYndKSHp6MHVqRHJ1OVphM1E%7C0ckYJl_ac6R%7C?hl=vi","爛爆了
買的回程機票被機場頻繁更換登機口2次
還好有同行的朋友在密切注意
不然很有可能錯過航班"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","Tuấn Tài Võ","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pjeVV6QmhRbEpPTXpSRE1qTk5aV2xKVWpGek1GRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOjcyUzBhQlJOMzRDMjNNZWlJUjFzMFE%7C0ckUvThjIw2%7C?hl=vi","Nhà ga T1 đã được chuyển cho vietjet chất lượng rất tệ, nhiều khoảng thu vô lý, nhân viên thiếu kỹ năng"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","5","Minh Công","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4eFNESTFjWFZOU1hGT2VuUkdhVzlqZG5SMmMyYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOkxxSDI1cXVNSXFOenRGaW9jdnR2c2c%7C0ckQbbh9WvF%7C?hl=vi",
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","3","Penny Gaffney","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWNVpFTnFiMlZ2VWt0a1ZqaFROM0JJYUc4elNXYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOjV5ZENqb2VvUktkVjhTN3BIaG8zSWc%7C0ckPk5gUtyk%7C?hl=vi","The airport is not too ridiculous big and it's in a shape of a long rectangular so the check in counter and gates for departure is spread into a long line.
There are some food places just outside of departure where the car drop you off and more food and gift shop inside in the check in area. Not that many seats for waiting people to sit down though. After security and immigration, there are small shops saler more souvenirs. There are a couple food courts and a lounge, Apricot, where you can buy access located underground from the gates level which is helpful as there is no Qantas lounge for us in Saigon.
The arrival is very straightforward. There is only one entrance for immigration located in the middle of the building then you go down to collect bags and through custom on the same floor."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","Anorfwael","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGQlVsQnNUR1JoVmpKMWVGSjJXRk56TWt4MFMxRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOlFBUlBsTGRhVjJ1eFJ2WFNzMkx0S1E%7C0ckOz9tOJCn%7C?hl=vi","Trash slow Airport with sandwich sold at 7.5$.
Security lines take 3hrs.
Broke my backpack because they didn't put it in a proper container like other Airport. Avoid at all cost. Like the whole country, very greedy and low quality. Not recommended to travel to Vietnam, tourists are money there."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","2","Tuan Nguyen Van","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pkb01EZEZNWGh1U1ZVd1RXaHVaR1pPVjFSS1lVRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOjdoMDdFMXhuSVUwTWhuZGZOV1RKYUE%7C0ckNSQUBoZS%7C?hl=vi","Gửi xe nhà xe không thanh toán bằng QR được, rất bất tiện"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","Chotiwit Chusakun","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2kxVFVIQkNkM0JMV1haWWR6TlJSRFJJYWtGa05rRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOi1TUHBCd3BLWXZYdzNRRDRIakFkNkE%7C0ckNP9b_baQ%7C?hl=vi","Girl staff who is working at gate 27 is very rude. I feel very dissapointed before leaving Vietnam 20.30 - 10/09/2025 (International Departure)"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","Öztürk Sabuha (buralarinotediniz)","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2kwelJsVlZjRTgxVWtRMU1tWk5NRXhTTW1aRU5rRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOi0zRlVVcE81UkQ1MmZNMExSMmZENkE%7C0ckMwd0JJtB%7C?hl=vi","Gördüğüm en kötü havalimanlarından biri olabilir. Telefonumu şarj etmek için koca limanda bir tane priz bulamadım. Şaka gibi"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","Gregor Garçon","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25CNWNtdFhURjlQTTNNeFpVZHZMVzlpZFRoNVlVRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOnB5cmtXTF9PM3MxZUdvLW9idTh5YUE%7C0ckM803wuSE%7C?hl=vi","I don’t live 1000 years to spend here few hours in lines every single time
Everything is broken and no one will repair anything because there is a new airport about to be open so they dont care about passengers. The lines every single time more and more insane."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","5","Tuan Do","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wMFoxaFZSVzlOYmxReWFrbDFlWFpNU2sxeVdtYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOmp0Z1hVRW9NblQyakl1eXZMSk1yWmc%7C0ckKeOpZCaQ%7C?hl=vi",
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","4","Ninette Schade","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGbmRtcGxaRmhmYUd4cWQyUTRRbkJ5VmpKMlFVRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOkFndmplZFhfaGxqd2Q4QnByVjJ2QUE%7C0ckIIQ0zcYc%7C?hl=vi","Wir hatten einen Flug von Ho-Chi-Minh nach Frankfurt an einem Wochentag am späten Abend. Wir waren 3 Stunden vor Abflug am Flughafen und aufgrund der vielen negativen Bewertungen nicht sicher, ob dies ausreicht. Am Gepäckschalter der Airline (Vietnam Airlines) waren wir in 10 Minuten fertig. An der Passkontrolle waren viele Schalter geöffnet und es ging zügig voran. Alles in allem waren wir eine knappe Stunde nach unserer Ankunft am Flughafen am Gate. Auch hier klappte beim Boarding alles reibungslos.
Die im Terminal verkauften Getränke und Essen sind schon recht teuer aber in Hinblick auf europäische Flughäfen im Rahmen. Wir haben uns, wie von einem Kommentator empfohlen, etwas bei Highland Café geholt und hier ""normale"" Preise in VND gezahlt.
Vielleicht hatten wir Glück, aber ich fand den Flughafen okay."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","4","小松正文","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkSFQzcEdUMEZhUTJKNk5rdFJNbm8yTVZCaVlrRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOkdHT3pGT0FaQ2J6NktRMno2MVBiYkE%7C0ckHselVinD%7C?hl=vi",
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","5","/CEO Karawindows","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xkMFdHcFNNMFppVEhCR1RsTjRkVkJMT0dGblltYxAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CAIQACodChtycF9oOld0WGpSM0ZiTHBGTlN4dVBLOGFnYmc%7C0ckELODx2MN%7C?hl=vi","Nhà ga T3 mới rộng rãi, thông thoáng, nhưng nhiều băng chuyền trả hàng lý nên mn cần xem nắm trước trên máy bay sẽ thuận lợi hơn, hoặc xem bảng thông báo trên màn hình khi vào nhà ga"
